station_id,time,PM25_AQI_value,PM10_AQI_value,NO2_AQI_value,temperature,pressure,humidity,wind,weather
2009,9/6/2013 8:12:00 AM,57,17,15,20,1019,90,2,4
2009,9/6/2013 9:12:00 AM,56,15,20,21,1019,89,0,4
2009,9/6/2013 10:12:00 AM,62,18,22,21,1020,88,4,4
2009,9/6/2013 11:11:00 AM,64,27,21,21,1020,86,1,4
2009,9/6/2013 12:12:00 PM,73,42,26,22,1019,85,0,4
2009,9/6/2013 1:11:00 PM,75,35,22,22,1019,89,2,4
2009,9/6/2013 2:12:00 PM,71,29,21,22,1019,88,0,4
2009,9/6/2013 3:12:00 PM,82,35,23,22,1018,87,0,4
2009,9/6/2013 4:12:00 PM,83,29,22,22,1018,87,2,4
2009,9/6/2013 5:12:00 PM,74,30,30,22,1018,88,0,4
2009,9/6/2013 6:12:00 PM,82,31,27,22,1018,89,0,4
2009,9/6/2013 7:12:00 PM,79,33,32,22,1018,88,2,4
2009,9/6/2013 8:12:00 PM,96,35,27,22,1019,86,0,4
2009,9/6/2013 9:12:00 PM,97,42,27,22,1019,85,0,4
2009,9/6/2013 10:11:00 PM,86,37,26,22,1019,84,0,4
2009,9/6/2013 11:13:00 PM,79,33,35,22,1020,83,0,4
2009,9/7/2013 12:12:00 AM,77,25,33,22,1019,84,0,4
2009,9/7/2013 1:13:00 AM,66,29,27,22,1019,86,0,4
2009,9/7/2013 2:12:00 AM,65,27,27,22,1019,87,0,4
2009,9/7/2013 3:12:00 AM,72,30,23,22,1019,87,0,4
2009,9/7/2013 4:12:00 AM,74,26,21,22,1019,85,0,4
2009,9/7/2013 5:12:00 AM,86,41,24,22,1019,86,0,4
2009,9/7/2013 6:12:00 AM,98,42,21,22,1019,88,0,4
2009,9/7/2013 7:16:00 AM,109,41,22,21,1019,88,0,4
2009,9/7/2013 8:11:00 AM,119,43,25,21,1020,88,0,4
2009,9/7/2013 9:12:00 AM,99,35,29,21,1020,88,3,4
2009,9/7/2013 10:12:00 AM,114,38,34,22,1020,84,3,4
2009,9/7/2013 11:12:00 AM,123,41,32,23,1020,81,4,4
2009,9/7/2013 12:12:00 PM,151,56,31,24,1020,76,1,4
2009,9/7/2013 1:12:00 PM,151,56,31,24,1019,75,1,4
2009,9/7/2013 2:11:00 PM,138,49,17,25,1019,70,0,4
2009,9/7/2013 3:12:00 PM,143,52,18,25,1019,72,0,4
2009,9/7/2013 4:17:00 PM,115,44,15,25,1019,72,1,4
2009,9/7/2013 5:12:00 PM,100,42,18,24,1019,72,4,4
2009,9/7/2013 6:11:00 PM,106,36,17,24,1019,73,0,3
2009,9/7/2013 7:12:00 PM,109,49,21,24,1019,75,0,3
2009,9/7/2013 8:12:00 PM,103,50,25,24,1019,76,0,3
2009,9/7/2013 9:12:00 PM,122,56,22,24,1020,77,0,3
2009,9/7/2013 10:12:00 PM,137,51,22,23,1020,79,0,3
2009,9/7/2013 11:17:00 PM,120,42,28,23,1020,80,0,3
2009,9/8/2013 12:12:00 AM,120,42,28,23,1020,80,0,3
2009,9/8/2013 1:12:00 AM,89,48,24,23,1020,84,0,3
2009,9/8/2013 2:12:00 AM,80,42,19,23,1019,85,0,3
2009,9/8/2013 3:12:00 AM,80,42,19,23,1019,85,0,3
2009,9/8/2013 4:12:00 AM,77,33,21,23,1019,87,0,3
2009,9/8/2013 5:12:00 AM,85,32,38,23,1019,88,0,3
2009,9/8/2013 6:12:00 AM,83,35,17,23,1020,88,0,3
2009,9/8/2013 7:12:00 AM,83,35,17,23,1020,88,0,3
2009,9/8/2013 8:12:00 AM,73,30,16,24,1020,86,2,3
2009,9/8/2013 9:11:00 AM,60,17,12,25,1020,76,0,3
2009,9/8/2013 10:12:00 AM,55,17,13,26,1020,73,0,3
2009,9/8/2013 11:12:00 AM,49,12,13,27,1020,70,0,3
2009,9/8/2013 12:10:00 PM,61,17,11,27,1019,68,1,1
2009,9/8/2013 1:10:00 PM,61,17,11,27,1019,68,1,1
2009,9/8/2013 2:12:00 PM,55,23,11,27,1019,66,1,1
2009,9/8/2013 3:12:00 PM,68,21,14,26,1018,72,0,1
2009,9/8/2013 4:11:00 PM,45,32,12,26,1018,74,0,1
2009,9/8/2013 5:12:00 PM,42,29,14,25,1018,75,0,1
2009,9/8/2013 6:12:00 PM,42,29,14,25,1018,75,0,1
2009,9/8/2013 7:12:00 PM,63,27,17,25,1018,78,0,1
2009,9/8/2013 8:12:00 PM,63,27,17,25,1018,78,0,1
2009,9/8/2013 9:11:00 PM,81,41,17,24,1019,79,3,1
2009,9/8/2013 10:12:00 PM,63,32,17,24,1019,79,0,1
2009,9/8/2013 11:12:00 PM,51,28,15,24,1019,79,1,1
2009,9/9/2013 12:16:00 AM,58,19,14,24,1019,80,0,1
2009,9/9/2013 1:16:00 AM,58,19,14,24,1019,80,0,1
2009,9/9/2013 2:12:00 AM,78,28,14,24,1018,81,0,1
2009,9/9/2013 3:12:00 AM,70,24,13,24,1018,81,0,1
2009,9/9/2013 4:11:00 AM,68,32,15,24,1018,81,0,1
2009,9/9/2013 5:12:00 AM,92,32,13,26,1013,86,0,1
2009,9/9/2013 6:12:00 AM,85,29,15,26,1013,86,0,1
2009,9/9/2013 7:12:00 AM,92,32,18,26,1014,87,0,1
2009,9/9/2013 8:12:00 AM,98,40,21,24,1017,85,4,1
2009,9/9/2013 9:11:00 AM,109,42,24,25,1018,79,0,1
2009,9/9/2013 10:12:00 AM,95,33,21,26,1018,73,0,1
2009,9/9/2013 11:12:00 AM,86,37,20,28,1018,67,0,1
2009,9/9/2013 12:12:00 PM,102,50,18,29,1017,63,0,1
2009,9/9/2013 1:11:00 PM,134,55,17,29,1016,68,0,1
2009,9/9/2013 2:12:00 PM,150,59,18,29,1016,70,2,1
2009,9/9/2013 3:12:00 PM,149,66,17,29,1014,70,0,1
2009,9/9/2013 4:11:00 PM,137,65,16,28,1014,72,0,1
2009,9/9/2013 5:12:00 PM,126,76,17,28,1014,72,2,1
2009,9/9/2013 6:12:00 PM,126,76,17,28,1014,72,2,1
2009,9/9/2013 7:11:00 PM,150,65,21,26,1015,81,0,1
2009,9/9/2013 8:11:00 PM,150,65,21,26,1015,81,0,1
2009,9/9/2013 9:12:00 PM,146,59,22,26,1015,82,0,1
2009,9/9/2013 10:12:00 PM,114,51,21,26,1016,84,0,1
2009,9/9/2013 11:12:00 PM,93,46,20,25,1015,86,0,1
2009,9/10/2013 12:12:00 AM,96,48,19,25,1015,87,1,1
2009,9/10/2013 1:12:00 AM,112,40,10,25,1014,88,2,1
2009,9/10/2013 2:12:00 AM,105,38,8,25,1013,88,4,1
2009,9/10/2013 3:12:00 AM,105,38,8,25,1013,88,4,1
2009,9/10/2013 4:12:00 AM,70,38,10,25,1013,86,0,1
2009,9/10/2013 5:12:00 AM,96,33,12,25,1013,87,0,1
2009,9/10/2013 6:12:00 AM,96,33,12,25,1013,87,0,1
2009,9/10/2013 7:12:00 AM,146,53,17,24,1013,90,1,1
2009,9/10/2013 8:11:00 AM,137,60,22,25,1014,88,2,4
2009,9/10/2013 9:11:00 AM,109,42,24,25,1018,79,0,1
2009,9/10/2013 10:12:00 AM,95,33,21,26,1018,73,0,1
2009,9/10/2013 11:12:00 AM,86,37,20,28,1018,67,0,1
2009,9/10/2013 12:11:00 PM,148,55,27,32,1013,62,0,1
2009,9/10/2013 1:11:00 PM,155,58,27,33,1012,58,0,1
2009,9/10/2013 2:12:00 PM,146,52,14,34,1012,55,0,1
2009,9/10/2013 3:12:00 PM,135,56,17,33,1011,56,0,1
2009,9/10/2013 4:12:00 PM,151,74,22,33,1011,57,0,1
2009,9/10/2013 5:11:00 PM,152,79,21,32,1011,58,0,1
2009,9/10/2013 6:11:00 PM,136,63,21,31,1011,69,0,1
2009,9/10/2013 7:11:00 PM,133,101,31,29,1012,83,0,1
2009,9/10/2013 8:11:00 PM,152,72,39,28,1012,84,0,1
2009,9/10/2013 9:11:00 PM,152,72,39,28,1013,81,0,1
2009,9/10/2013 10:12:00 PM,130,76,20,28,1013,81,0,1
2009,9/10/2013 11:11:00 PM,121,56,16,27,1013,83,0,1
2009,9/11/2013 12:11:00 AM,107,50,15,27,1013,84,1,1
